,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,WL
260,240,39,93,0.419,5,27,0.185,12,16,0.75,15,36,51,19,5,5,20,28,95,-1
261,240,36,77,0.46799999999999997,6,21,0.28600000000000003,17,30,0.5670000000000001,6,42,48,22,3,8,16,21,95,-1
262,240,40,90,0.444,4,17,0.235,11,19,0.579,8,32,40,20,7,4,10,24,95,-1
263,240,32,74,0.43200000000000005,14,35,0.4,17,20,0.85,5,32,37,24,9,7,20,22,95,-1
264,240,36,112,0.321,10,43,0.233,13,18,0.722,17,32,49,19,10,6,8,15,95,-1
265,240,37,94,0.39399999999999996,7,28,0.25,14,25,0.56,16,41,57,19,5,6,16,27,95,-1
266,240,37,93,0.39799999999999996,14,40,0.35,8,13,0.615,11,50,61,17,0,10,9,16,96,1
267,240,41,85,0.48200000000000004,10,27,0.37,4,7,0.5710000000000001,5,28,33,27,6,3,13,18,96,-1
268,240,38,89,0.42700000000000005,8,25,0.32,12,15,0.8,7,31,38,22,4,3,8,22,96,-1
269,240,37,82,0.451,6,27,0.222,16,27,0.593,5,48,53,22,3,6,16,17,96,-1
270,240,32,85,0.376,8,33,0.242,24,29,0.828,6,28,34,22,13,6,14,26,96,-1
271,240,35,83,0.42200000000000004,8,20,0.4,18,23,0.7829999999999999,7,32,39,19,8,7,15,25,96,-1
272,240,38,94,0.40399999999999997,7,35,0.2,13,16,0.813,11,34,45,23,4,2,8,14,96,-1
273,240,38,102,0.373,10,34,0.294,10,13,0.769,14,35,49,24,9,2,13,15,96,-1
274,240,35,84,0.41700000000000004,13,35,0.371,13,19,0.684,7,36,43,19,7,5,17,18,96,-1
275,240,35,77,0.455,6,15,0.4,20,25,0.8,8,38,46,17,6,7,22,23,96,-1
276,240,36,93,0.387,4,25,0.16,20,24,0.833,15,34,49,16,7,7,10,20,96,-1
277,240,36,89,0.40399999999999997,10,38,0.263,14,19,0.737,11,42,53,20,7,6,18,16,96,-1
278,240,39,97,0.402,9,40,0.225,9,10,0.9,9,38,47,16,5,3,12,14,96,-1
279,240,30,87,0.345,3,21,0.14300000000000002,33,37,0.892,7,31,38,20,9,7,17,27,96,-1
280,240,35,82,0.42700000000000005,7,28,0.25,19,27,0.7040000000000001,9,24,33,18,6,6,13,22,96,-1
281,240,38,88,0.43200000000000005,11,33,0.33299999999999996,9,19,0.474,11,38,49,26,6,8,20,21,96,-1
282,240,40,96,0.41700000000000004,9,33,0.273,7,8,0.875,15,32,47,21,6,0,14,17,96,-1
283,240,37,91,0.40700000000000003,9,26,0.34600000000000003,13,18,0.722,10,39,49,25,8,4,8,20,96,1
284,240,34,80,0.425,6,20,0.3,22,27,0.815,9,35,44,22,13,5,16,22,96,-1
285,240,39,97,0.402,9,29,0.31,9,12,0.75,12,28,40,23,9,3,12,14,96,-1
286,240,36,90,0.4,13,30,0.433,11,16,0.688,10,33,43,23,3,2,14,10,96,-1
287,240,37,90,0.41100000000000003,8,33,0.242,14,20,0.7,9,43,52,22,6,8,9,22,96,1
288,240,33,89,0.371,9,31,0.29,21,29,0.7240000000000001,13,41,54,24,6,7,12,18,96,-1
289,240,36,97,0.371,13,31,0.419,11,16,0.688,10,33,43,21,8,6,10,20,96,-1
290,240,35,89,0.39299999999999996,9,23,0.391,17,26,0.654,11,31,42,20,7,3,12,20,96,-1
291,240,38,80,0.475,9,20,0.45,11,16,0.688,9,40,49,19,6,7,23,21,96,-1
292,240,34,74,0.45899999999999996,8,25,0.32,20,25,0.8,7,38,45,23,3,2,14,14,96,1
293,240,38,85,0.447,8,22,0.364,12,16,0.75,13,28,41,20,10,7,25,31,96,-1
294,240,40,98,0.408,11,37,0.297,5,7,0.7140000000000001,12,29,41,29,3,5,11,15,96,-1
295,240,35,86,0.40700000000000003,13,36,0.361,13,17,0.765,11,27,38,26,12,5,11,22,96,-1
296,240,34,72,0.47200000000000003,11,24,0.45799999999999996,17,20,0.85,4,44,48,18,7,10,22,27,96,1
297,240,37,85,0.435,7,28,0.25,15,24,0.625,11,38,49,18,9,6,16,27,96,1
298,240,35,76,0.461,6,22,0.273,20,24,0.833,6,39,45,22,10,6,18,13,96,1
299,240,37,93,0.39799999999999996,13,33,0.39399999999999996,9,11,0.818,7,33,40,24,12,8,16,22,96,-1
300,240,32,86,0.37200000000000005,10,23,0.435,22,27,0.815,10,34,44,23,14,4,17,22,96,-1
301,240,32,81,0.395,10,33,0.303,22,31,0.71,6,34,40,22,7,4,15,19,96,-1
302,240,35,81,0.43200000000000005,6,35,0.171,20,29,0.69,5,35,40,22,9,7,21,26,96,-1
303,240,35,94,0.37200000000000005,7,28,0.25,19,20,0.95,11,40,51,23,8,6,17,23,96,-1
304,240,37,88,0.42,8,29,0.276,14,20,0.7,11,37,48,16,6,1,18,14,96,-1
305,240,35,83,0.42200000000000004,7,23,0.304,19,24,0.792,13,30,43,16,7,4,18,12,96,-1
306,240,32,82,0.39,9,32,0.281,23,30,0.767,13,36,49,19,7,6,15,25,96,1
307,240,33,74,0.446,10,20,0.5,20,27,0.741,8,38,46,17,3,5,16,20,96,1
308,240,38,97,0.392,9,34,0.265,11,18,0.611,26,27,53,17,9,2,16,19,96,-1
309,240,40,87,0.46,9,27,0.33299999999999996,7,9,0.778,6,34,40,28,10,8,21,19,96,-1
310,240,35,83,0.42200000000000004,13,42,0.31,13,20,0.65,10,35,45,21,13,5,19,22,96,1
311,240,34,84,0.405,11,38,0.289,17,22,0.773,11,21,32,22,6,7,10,20,96,-1
312,240,36,78,0.462,9,33,0.273,15,19,0.789,5,30,35,28,5,1,19,25,96,-1
313,240,35,87,0.402,6,19,0.316,20,21,0.9520000000000001,15,31,46,16,3,3,13,16,96,-1
314,240,40,89,0.449,11,30,0.36700000000000005,6,8,0.75,14,27,41,24,3,2,14,18,97,-1
315,240,38,92,0.413,10,23,0.435,11,19,0.579,10,35,45,24,5,3,11,15,97,-1
316,240,42,91,0.462,5,21,0.23800000000000002,8,13,0.615,9,22,31,21,7,3,10,23,97,-1
317,240,36,86,0.419,6,25,0.24,19,26,0.731,11,36,47,24,9,4,14,26,97,-1
318,240,36,82,0.439,7,19,0.368,18,23,0.7829999999999999,5,30,35,21,8,3,12,20,97,-1
319,240,31,87,0.35600000000000004,12,38,0.316,23,27,0.852,15,38,53,23,6,4,14,23,97,-1
320,240,38,90,0.42200000000000004,6,33,0.182,15,20,0.75,13,35,48,14,11,2,12,15,97,1
321,240,39,102,0.382,14,40,0.35,5,6,0.833,12,38,50,19,11,9,7,15,97,-1
322,240,37,88,0.42,10,27,0.37,13,15,0.867,4,39,43,22,6,4,11,23,97,-1
323,265,36,87,0.414,6,23,0.261,19,22,0.8640000000000001,14,37,51,21,3,7,18,27,97,-1
324,240,36,84,0.429,7,26,0.26899999999999996,18,24,0.75,7,31,38,22,13,3,11,20,97,-1
325,240,40,95,0.42100000000000004,8,27,0.29600000000000004,9,18,0.5,10,33,43,26,8,6,19,30,97,-1
326,240,36,88,0.409,12,36,0.33299999999999996,13,22,0.591,13,43,56,21,6,11,20,17,97,-1
327,240,36,86,0.419,8,30,0.267,17,24,0.708,14,38,52,12,10,7,19,20,97,-1
328,240,32,86,0.37200000000000005,15,32,0.469,18,22,0.818,8,27,35,17,10,1,15,19,97,-1
329,240,33,86,0.384,11,35,0.314,20,27,0.741,12,32,44,19,11,1,16,19,97,-1
330,240,32,82,0.39,10,35,0.28600000000000003,23,31,0.742,11,41,52,23,9,4,24,25,97,-1
331,240,40,75,0.5329999999999999,5,23,0.217,12,17,0.706,6,29,35,20,8,6,15,22,97,-1
332,240,35,83,0.42200000000000004,8,29,0.276,19,25,0.76,10,24,34,21,9,5,8,18,97,-1
333,240,34,82,0.415,11,33,0.33299999999999996,18,23,0.7829999999999999,9,34,43,23,8,6,16,16,97,1
334,240,38,91,0.418,11,43,0.256,10,15,0.667,9,34,43,22,6,6,13,18,97,-1
335,240,37,85,0.435,9,29,0.31,14,19,0.737,9,29,38,23,8,4,16,15,97,-1
336,240,38,90,0.42200000000000004,9,32,0.281,12,15,0.8,12,31,43,24,9,8,14,21,97,-1
337,240,39,99,0.39399999999999996,10,40,0.25,9,16,0.563,17,33,50,17,5,2,8,20,97,-1
338,240,38,93,0.409,9,24,0.375,12,22,0.545,12,27,39,22,9,2,13,16,97,-1
339,240,35,87,0.402,13,32,0.406,14,19,0.737,12,36,48,20,3,5,14,21,97,-1
340,240,35,87,0.402,12,30,0.4,15,21,0.7140000000000001,10,43,53,25,11,6,24,26,97,1
341,240,31,65,0.47700000000000004,4,20,0.2,31,41,0.7559999999999999,9,37,46,16,6,1,28,21,97,-1
342,240,36,83,0.434,12,33,0.364,13,16,0.813,8,44,52,25,14,6,23,21,97,1
343,240,35,83,0.42200000000000004,6,18,0.33299999999999996,21,33,0.636,15,42,57,19,7,5,17,15,97,1
344,240,38,92,0.413,5,21,0.23800000000000002,17,25,0.68,12,35,47,17,7,1,18,23,98,-1
345,240,38,94,0.40399999999999997,9,38,0.237,13,14,0.929,8,33,41,20,5,7,10,22,98,-1
346,240,37,94,0.39399999999999996,8,31,0.258,16,20,0.8,15,28,43,21,5,4,12,14,98,-1
347,240,39,91,0.429,5,23,0.217,15,19,0.789,16,28,44,22,4,0,10,19,98,-1
348,240,36,73,0.493,6,23,0.261,20,26,0.769,6,33,39,20,4,2,15,18,98,-1
349,240,35,73,0.479,7,26,0.26899999999999996,21,26,0.8079999999999999,7,28,35,22,6,4,19,27,98,-1
350,240,35,83,0.42200000000000004,10,24,0.41700000000000004,18,22,0.818,12,27,39,25,12,3,14,21,98,-1
351,240,33,95,0.34700000000000003,12,36,0.33299999999999996,20,22,0.909,8,36,44,20,9,5,7,24,98,-1
352,240,38,93,0.409,8,22,0.364,14,25,0.56,10,35,45,21,7,5,12,18,98,-1
353,240,38,85,0.447,7,31,0.226,15,24,0.625,6,40,46,24,11,3,21,21,98,-1
354,240,35,80,0.43799999999999994,13,28,0.46399999999999997,15,18,0.833,8,40,48,22,4,5,19,23,98,-1
355,240,36,79,0.456,7,22,0.318,19,27,0.7040000000000001,6,42,48,18,8,5,16,21,98,1
356,240,35,90,0.389,14,37,0.37799999999999995,14,20,0.7,6,34,40,26,10,7,11,16,98,-1
357,240,38,91,0.418,11,28,0.39299999999999996,11,14,0.7859999999999999,6,36,42,30,6,2,13,20,98,-1
358,240,35,84,0.41700000000000004,10,32,0.313,18,25,0.72,11,27,38,26,12,6,17,18,98,-1
359,240,37,88,0.42,14,39,0.359,10,14,0.7140000000000001,9,46,55,21,5,4,16,11,98,1
360,240,34,85,0.4,4,23,0.174,26,33,0.7879999999999999,11,33,44,20,7,2,6,22,98,-1
361,240,31,86,0.36,11,41,0.268,25,36,0.6940000000000001,14,37,51,19,8,9,23,21,98,-1
362,240,39,97,0.402,10,35,0.28600000000000003,10,17,0.588,18,38,56,23,10,4,15,18,98,-1
363,240,36,89,0.40399999999999997,13,39,0.33299999999999996,13,19,0.684,9,40,49,24,5,3,9,15,98,1
364,240,33,91,0.363,10,36,0.278,22,29,0.759,14,27,41,19,4,4,8,26,98,-1
365,240,35,82,0.42700000000000005,13,33,0.39399999999999996,15,18,0.833,8,34,42,23,7,2,12,20,98,1
366,240,38,88,0.43200000000000005,10,25,0.4,12,19,0.632,7,34,41,22,8,3,15,17,98,-1
367,240,36,88,0.409,12,33,0.364,14,18,0.778,10,24,34,22,12,3,20,23,98,-1
368,240,40,95,0.42100000000000004,10,31,0.32299999999999995,8,13,0.615,13,37,50,26,5,6,14,19,98,-1
369,240,35,92,0.38,12,33,0.364,16,21,0.762,14,29,43,23,7,2,14,26,98,-1
370,240,36,91,0.396,6,23,0.261,20,25,0.8,15,39,54,24,9,9,16,25,98,1
371,240,33,75,0.44,12,24,0.5,20,28,0.7140000000000001,11,32,43,19,7,5,18,23,98,1
372,240,33,83,0.39799999999999996,6,21,0.28600000000000003,26,31,0.8390000000000001,9,30,39,19,11,5,12,19,98,-1
373,240,37,86,0.43,6,29,0.207,18,21,0.857,8,32,40,16,12,8,9,20,98,1
374,240,37,90,0.41100000000000003,7,19,0.368,17,29,0.586,19,24,43,14,9,4,13,17,98,-1
375,240,36,97,0.371,9,36,0.25,17,21,0.81,11,37,48,28,11,4,15,16,98,-1
376,240,33,89,0.371,7,29,0.24100000000000002,25,31,0.8059999999999999,13,36,49,16,5,8,16,26,98,-1
377,240,36,79,0.456,14,34,0.41200000000000003,12,16,0.75,4,38,42,27,7,4,21,21,98,-1
378,240,37,92,0.402,8,28,0.28600000000000003,16,19,0.8420000000000001,8,34,42,22,10,4,16,20,98,-1
379,240,38,86,0.442,11,30,0.36700000000000005,11,19,0.579,6,35,41,27,5,19,8,23,98,-1
380,240,37,103,0.359,9,39,0.231,15,23,0.652,19,35,54,22,9,5,10,24,98,-1
381,240,40,94,0.426,12,41,0.293,6,9,0.667,13,30,43,30,6,4,18,20,98,-1
382,240,37,79,0.46799999999999997,12,30,0.4,12,14,0.857,5,40,45,29,8,11,16,21,98,1
383,240,35,78,0.449,11,38,0.289,17,27,0.63,7,39,46,23,11,4,15,23,98,1
384,240,35,89,0.39299999999999996,8,33,0.242,20,22,0.909,8,37,45,16,11,3,17,26,98,-1
385,240,39,91,0.429,8,21,0.381,12,18,0.667,15,38,53,15,5,6,12,17,98,-1
386,240,36,81,0.444,9,37,0.243,17,24,0.708,13,39,52,18,10,4,15,16,98,1
387,240,38,96,0.396,9,31,0.29,13,17,0.765,7,39,46,18,9,7,12,16,98,-1
388,240,34,76,0.447,15,47,0.319,15,16,0.938,5,34,39,23,9,6,17,24,98,1
389,240,40,91,0.44,8,26,0.308,10,18,0.556,12,37,49,20,3,4,16,18,98,-1
390,240,36,79,0.456,7,29,0.24100000000000002,19,24,0.792,6,34,40,22,4,6,19,29,98,-1
391,240,35,88,0.39799999999999996,8,28,0.28600000000000003,20,24,0.833,9,38,47,21,3,9,14,32,98,-1
392,240,40,98,0.408,5,25,0.2,14,16,0.875,11,35,46,22,11,0,15,19,99,-1
393,240,37,86,0.43,5,25,0.2,20,26,0.769,7,38,45,20,8,6,10,21,99,1
394,240,36,92,0.391,16,47,0.34,11,17,0.647,10,40,50,26,4,2,13,21,99,-1
395,240,40,92,0.435,13,31,0.419,6,11,0.545,8,37,45,26,4,6,12,17,99,-1
396,240,36,86,0.419,10,33,0.303,17,21,0.81,6,33,39,25,10,1,12,22,99,-1
397,240,36,96,0.375,10,33,0.303,17,22,0.773,20,27,47,22,8,4,15,22,99,-1
398,240,37,87,0.425,12,37,0.324,13,17,0.765,9,31,40,22,8,1,9,17,99,-1
399,240,40,101,0.396,13,38,0.342,6,8,0.75,9,28,37,14,8,2,8,17,99,-1
400,240,40,84,0.47600000000000003,7,31,0.226,12,23,0.522,5,36,41,26,5,4,12,22,99,-1
401,240,33,93,0.355,9,30,0.3,24,33,0.727,17,36,53,19,10,5,14,19,99,1
402,240,36,92,0.391,7,36,0.19399999999999998,20,26,0.769,12,37,49,26,4,2,12,19,99,-1
403,240,38,74,0.514,8,25,0.32,15,17,0.882,5,34,39,25,3,3,12,22,99,1
404,240,37,96,0.385,9,28,0.321,16,18,0.889,9,36,45,24,8,2,14,22,99,-1
405,240,39,94,0.415,10,25,0.4,11,19,0.579,15,42,57,22,9,4,15,26,99,-1
406,240,38,88,0.43200000000000005,8,29,0.276,15,18,0.833,10,35,45,27,6,2,12,24,99,1
407,240,38,94,0.40399999999999997,11,36,0.306,12,17,0.706,15,42,57,25,8,5,13,12,99,1
408,240,39,86,0.45299999999999996,9,31,0.29,12,12,1.0,8,40,48,21,2,2,18,15,99,-1
409,240,37,89,0.41600000000000004,15,36,0.41700000000000004,10,13,0.769,8,40,48,27,4,4,15,20,99,-1
410,265,37,95,0.389,8,35,0.22899999999999998,17,22,0.773,11,30,41,25,12,3,13,24,99,1
411,240,37,87,0.425,8,31,0.258,17,26,0.654,6,27,33,17,12,11,8,31,99,-1
412,240,37,91,0.40700000000000003,12,33,0.364,13,17,0.765,12,37,49,23,11,5,19,25,99,1
413,240,36,90,0.4,10,39,0.256,17,25,0.68,12,41,53,20,4,2,17,19,99,-1
414,240,39,83,0.47,8,28,0.28600000000000003,13,22,0.591,12,28,40,23,3,3,14,19,99,-1
415,240,36,86,0.419,11,35,0.314,16,18,0.889,10,28,38,25,11,5,20,16,99,-1
416,240,37,88,0.42,9,37,0.243,16,20,0.8,14,30,44,21,5,4,13,18,99,-1
417,240,36,87,0.414,7,24,0.292,20,26,0.769,6,31,37,16,9,3,15,19,99,-1
418,240,36,89,0.40399999999999997,12,34,0.353,15,17,0.882,9,28,37,20,5,8,11,10,99,-1
419,240,38,83,0.45799999999999996,8,31,0.258,15,25,0.6,9,29,38,24,9,8,6,18,99,-1
420,240,40,89,0.449,8,27,0.29600000000000004,11,20,0.55,12,26,38,23,14,3,10,19,99,-1
421,240,37,75,0.493,10,30,0.33299999999999996,15,22,0.682,6,35,41,27,6,8,16,16,99,-1
422,240,37,80,0.46299999999999997,16,32,0.5,9,10,0.9,8,36,44,24,7,8,18,25,99,-1
423,240,29,82,0.354,18,54,0.33299999999999996,23,30,0.767,8,33,41,20,6,3,8,23,99,-1
424,240,38,93,0.409,7,30,0.233,16,21,0.762,11,32,43,20,15,9,9,19,99,1
425,240,35,75,0.467,11,26,0.423,18,20,0.9,12,31,43,16,9,4,21,23,99,1
426,240,41,85,0.48200000000000004,10,23,0.435,7,12,0.583,4,31,35,24,8,6,9,18,99,-1
427,240,37,89,0.41600000000000004,10,32,0.313,15,22,0.682,13,31,44,21,7,1,17,19,99,-1
428,240,39,96,0.406,7,35,0.2,14,19,0.737,11,30,41,26,10,4,11,19,99,-1
429,240,37,92,0.402,10,27,0.37,15,18,0.833,12,28,40,20,15,5,13,27,99,1
430,240,38,86,0.442,7,25,0.28,16,19,0.8420000000000001,12,32,44,25,2,5,16,16,99,-1
431,240,37,74,0.5,9,27,0.33299999999999996,16,17,0.941,6,28,34,22,7,4,14,19,99,-1
432,240,39,94,0.415,15,44,0.341,6,7,0.857,11,34,45,24,6,11,11,21,99,-1
433,240,38,88,0.43200000000000005,4,15,0.267,19,20,0.95,14,41,55,15,5,4,10,17,99,1
434,240,39,82,0.47600000000000003,8,27,0.29600000000000004,13,18,0.722,8,36,44,23,7,5,12,16,99,1
435,240,39,89,0.43799999999999994,8,26,0.308,13,18,0.722,7,27,34,20,17,6,17,24,99,-1
436,240,36,81,0.444,14,27,0.519,13,15,0.867,4,43,47,22,10,6,19,14,99,1
437,240,38,76,0.5,11,25,0.44,12,16,0.75,7,24,31,27,11,2,16,20,99,-1
438,240,38,87,0.43700000000000006,10,31,0.32299999999999995,13,16,0.813,9,34,43,25,5,4,15,12,99,-1
439,240,39,82,0.47600000000000003,7,18,0.389,14,21,0.667,5,33,38,20,7,5,11,19,99,1
440,240,35,86,0.40700000000000003,10,36,0.278,19,20,0.95,10,27,37,16,10,7,17,27,99,-1
441,240,33,83,0.39799999999999996,5,30,0.16699999999999998,28,41,0.6829999999999999,7,37,44,16,8,3,17,32,99,-1
442,240,38,101,0.376,13,45,0.289,10,14,0.7140000000000001,8,31,39,25,8,4,5,16,99,-1
443,240,36,91,0.396,11,43,0.256,16,22,0.727,11,37,48,28,10,8,17,22,99,-1
444,240,35,88,0.39799999999999996,10,34,0.294,20,28,0.7140000000000001,14,26,40,16,13,4,9,21,100,1
445,240,38,91,0.418,13,42,0.31,11,14,0.7859999999999999,5,30,35,26,10,9,12,16,100,-1
446,240,38,85,0.447,6,27,0.222,18,21,0.857,8,31,39,21,10,5,12,18,100,-1
447,240,39,90,0.433,9,32,0.281,13,17,0.765,14,37,51,26,11,3,19,21,100,1
448,240,37,97,0.381,9,27,0.33299999999999996,17,24,0.708,8,32,40,21,9,5,6,23,100,-1
449,240,36,92,0.391,12,40,0.3,16,23,0.696,9,34,43,23,5,6,8,22,100,-1
450,240,34,75,0.45299999999999996,6,24,0.25,26,37,0.703,8,33,41,20,6,2,11,19,100,-1
451,240,42,91,0.462,5,24,0.20800000000000002,11,15,0.733,8,30,38,27,6,2,11,23,100,-1
452,240,39,81,0.48100000000000004,8,29,0.276,14,17,0.8240000000000001,8,36,44,27,6,7,11,16,100,1
453,240,42,90,0.467,8,27,0.29600000000000004,8,12,0.667,10,36,46,20,5,2,9,13,100,1
454,240,32,73,0.43799999999999994,12,29,0.414,24,28,0.857,6,34,40,15,6,7,12,17,100,1
455,240,41,91,0.451,4,19,0.21100000000000002,14,16,0.875,6,36,42,26,8,2,10,18,100,-1
456,240,40,94,0.426,12,30,0.4,8,10,0.8,10,28,38,29,4,5,15,18,100,-1
457,240,37,79,0.46799999999999997,9,23,0.391,17,25,0.68,11,36,47,19,6,4,14,18,100,1
458,240,39,87,0.44799999999999995,12,29,0.414,10,12,0.833,6,36,42,15,6,3,16,16,100,-1
459,240,37,92,0.402,9,31,0.29,17,24,0.708,13,33,46,21,11,6,15,26,100,-1
460,240,31,80,0.38799999999999996,12,37,0.324,26,36,0.722,11,44,55,20,5,3,18,18,100,1
461,240,38,87,0.43700000000000006,6,24,0.25,18,26,0.6920000000000001,8,30,38,21,4,6,12,16,100,-1
462,240,36,99,0.364,6,35,0.171,22,25,0.88,18,34,52,17,8,6,22,24,100,-1
463,240,39,86,0.45299999999999996,14,44,0.318,8,14,0.5710000000000001,7,26,33,23,8,2,11,20,100,-1
464,240,41,88,0.466,7,18,0.389,11,15,0.733,11,33,44,20,6,4,14,15,100,-1
465,240,38,88,0.43200000000000005,9,31,0.29,15,23,0.652,9,40,49,27,4,3,15,23,100,-1
466,240,42,93,0.452,5,24,0.20800000000000002,11,15,0.733,8,32,40,23,9,5,14,24,100,-1
467,240,37,89,0.41600000000000004,7,27,0.259,19,32,0.594,8,46,54,24,8,9,17,26,100,-1
468,240,38,92,0.413,10,35,0.28600000000000003,14,19,0.737,13,35,48,22,6,5,12,21,100,-1
469,240,41,100,0.41,11,33,0.33299999999999996,7,10,0.7,12,37,49,19,4,8,9,22,100,1
470,240,39,92,0.424,7,29,0.24100000000000002,15,18,0.833,9,29,38,22,3,6,18,19,100,-1
471,240,36,82,0.439,15,39,0.385,13,18,0.722,14,36,50,30,3,8,17,20,100,1
472,240,39,87,0.44799999999999995,8,26,0.308,14,19,0.737,6,33,39,28,11,1,13,19,100,-1
473,240,36,91,0.396,12,35,0.34299999999999997,16,20,0.8,14,33,47,21,4,5,17,23,100,-1
474,240,39,89,0.43799999999999994,11,33,0.33299999999999996,11,15,0.733,10,40,50,21,8,6,14,18,100,-1
475,240,41,86,0.47700000000000004,6,27,0.222,12,15,0.8,8,42,50,25,5,11,13,18,100,1
476,240,42,97,0.433,8,38,0.21100000000000002,8,10,0.8,16,42,58,18,2,5,12,24,100,-1
477,240,46,99,0.465,3,24,0.125,5,9,0.556,11,34,45,31,9,2,12,22,100,-1
478,240,34,93,0.366,9,41,0.22,23,28,0.821,10,30,40,13,8,6,17,20,100,-1
479,240,35,82,0.42700000000000005,12,28,0.429,18,25,0.72,10,33,43,26,11,9,12,20,100,1
480,240,37,82,0.451,12,29,0.414,14,21,0.667,4,27,31,25,14,6,15,28,100,-1
481,240,40,94,0.426,9,28,0.321,11,18,0.611,10,36,46,25,7,6,18,21,100,-1
482,240,39,86,0.45299999999999996,14,36,0.389,8,10,0.8,15,40,55,22,4,2,21,14,100,1
483,240,36,77,0.46799999999999997,7,24,0.292,21,29,0.7240000000000001,12,29,41,20,7,2,15,22,100,-1
484,240,36,79,0.456,10,32,0.313,18,22,0.818,5,38,43,24,7,8,17,18,100,1
485,240,37,87,0.425,11,35,0.314,15,20,0.75,5,27,32,27,8,6,10,24,100,-1
486,240,41,80,0.513,10,23,0.435,8,12,0.667,8,34,42,20,8,2,18,17,100,-1
487,240,36,76,0.474,7,23,0.304,21,29,0.7240000000000001,9,21,30,19,13,3,13,21,100,-1
488,240,36,77,0.46799999999999997,14,36,0.389,14,25,0.56,10,29,39,21,3,5,14,25,100,-1
489,240,39,90,0.433,13,39,0.33299999999999996,9,12,0.75,11,29,40,17,6,1,20,18,100,-1
490,240,34,78,0.436,10,29,0.345,22,28,0.7859999999999999,9,38,47,21,7,5,19,21,100,1
491,240,35,86,0.40700000000000003,6,32,0.188,24,42,0.5710000000000001,13,34,47,21,11,4,10,22,100,1
492,240,40,82,0.488,5,27,0.185,15,22,0.682,5,34,39,28,9,5,19,23,100,-1
493,240,38,88,0.43200000000000005,10,33,0.303,14,20,0.7,10,28,38,28,7,5,9,16,100,-1
494,240,33,91,0.363,10,37,0.27,24,37,0.649,16,29,45,21,12,6,15,21,100,-1
495,240,40,94,0.426,10,29,0.345,11,17,0.647,17,34,51,29,6,6,17,19,101,-1
496,240,41,97,0.423,9,30,0.3,10,16,0.625,17,36,53,21,7,6,13,15,101,-1
497,240,33,86,0.384,16,43,0.37200000000000005,19,23,0.826,8,34,42,20,9,5,19,18,101,-1
498,240,39,84,0.46399999999999997,7,26,0.26899999999999996,16,26,0.615,9,29,38,24,5,5,12,22,101,-1
499,240,33,85,0.38799999999999996,9,37,0.243,26,33,0.7879999999999999,10,45,55,21,12,3,15,15,101,1
500,240,40,84,0.47600000000000003,11,39,0.282,10,17,0.588,6,37,43,20,8,3,20,24,101,-1
501,240,37,77,0.48100000000000004,10,28,0.35700000000000004,17,21,0.81,6,32,38,19,10,3,15,23,101,-1
502,240,35,81,0.43200000000000005,19,50,0.38,12,16,0.75,6,45,51,24,5,5,16,15,101,1
503,240,34,88,0.386,15,52,0.28800000000000003,18,22,0.818,10,28,38,24,10,0,12,17,101,-1
504,240,42,86,0.488,9,29,0.31,8,14,0.5710000000000001,12,36,48,24,7,4,19,26,101,-1
505,240,36,80,0.45,16,35,0.457,13,25,0.52,8,34,42,25,5,3,17,25,101,-1
506,240,39,91,0.429,11,33,0.33299999999999996,12,20,0.6,20,34,54,21,5,6,22,22,101,-1
507,240,42,96,0.43799999999999994,7,27,0.259,10,17,0.588,13,36,49,23,5,4,15,18,101,-1
508,240,35,83,0.42200000000000004,17,42,0.405,14,20,0.7,7,31,38,21,6,4,14,27,101,-1
509,240,39,94,0.415,11,34,0.324,12,16,0.75,13,38,51,25,4,10,10,20,101,1
510,240,39,88,0.44299999999999995,9,26,0.34600000000000003,14,17,0.8240000000000001,8,39,47,22,5,8,10,17,101,-1
511,240,35,85,0.41200000000000003,12,38,0.316,19,25,0.76,13,33,46,22,6,0,13,26,101,-1
512,240,40,102,0.392,10,35,0.28600000000000003,11,12,0.917,12,37,49,20,11,5,11,23,101,-1
513,240,35,79,0.44299999999999995,8,26,0.308,23,27,0.852,7,30,37,20,7,6,15,21,101,-1
514,240,36,79,0.456,8,23,0.348,21,27,0.778,5,40,45,24,7,6,16,18,101,1
515,240,36,82,0.439,10,29,0.345,19,25,0.76,13,33,46,21,6,2,17,23,101,-1
516,240,40,92,0.435,7,27,0.259,14,20,0.7,15,36,51,23,9,2,14,10,101,1
517,240,37,95,0.389,10,31,0.32299999999999995,17,25,0.68,13,35,48,29,11,9,15,15,101,-1
518,240,37,86,0.43,15,42,0.35700000000000004,12,16,0.75,13,29,42,22,6,3,14,14,101,-1
519,240,38,89,0.42700000000000005,8,21,0.381,17,23,0.7390000000000001,10,42,52,18,5,2,13,21,101,1
520,240,40,87,0.46,10,27,0.37,11,16,0.688,13,37,50,22,12,2,27,22,101,-1
521,240,36,89,0.40399999999999997,7,23,0.304,22,27,0.815,14,34,48,18,9,2,11,19,101,-1
522,240,39,84,0.46399999999999997,13,38,0.342,10,12,0.833,10,30,40,13,6,5,12,22,101,-1
523,240,36,83,0.434,16,40,0.4,13,22,0.591,7,35,42,23,7,3,10,17,101,1
